Street Segement,SHAPELEN,District_1,District_2,TRAIN_ONEHOT,METRO_BLUESILVER,LIQUOR_ONEHOT,METRO_ORANGE,District_3,GRAFFITI_ONEHOT,District_4,District_5,District_6,District_7,GAS_ONEHOT,METRO_RED,METRO_GREEN,METRO_YELLOW,PUBLICSCHOOL_ES_ONEHOT,PUBLICSCHOOL_MS_ONEHOT,PUBLICSCHOOL_HS_ONEHOT,FAGI_MEDIAN_2015,POPDENSITY,HOUSINGDENSITY,PERCVACANTHOUSING,FAGI_MEDIAN_CHANGE,FEDERAL_ONEHOT,CORRIDOR_ONEHOT,HOMICIDES_ONEHOT
1938,105.91247,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70438.5,9356.121773,6731.874428,0.122708567,1.1457886,0,0,0
1939,133.5809,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,80487.75,23715.13348,12924.90215,0.055223804,1.166950905,0,0,0
1940,29.36226,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,59590,7363.108698,3653.70598,0.0625,1.106664314,0,0,0
1941,79.48676,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197155,6136.050391,1420.484975,0.062010837,1.185552442,0,0,0
1942,125.59245,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84816.5,12973.22786,7532.87886,0.06382455,1.075781443,1,0,0
1943,75.23006,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,75309.5,22152.67682,11068.38127,0.075485262,1.247548289,0,0,0
1944,74.61964,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,7.485821802,1.814744679,0,NaN,1,0,0
1945,75.57768,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,67011,2174.926823,1546.147558,0.05713422,1.109830323,1,0,0
1946,134.53815,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,56441.25,23503.68946,11334.92174,0.106128281,1.250513094,0,1,0
1947,76.9407,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,42315,2076.424622,798.2632629,0.075481799,1.045511823,1,0,0
1949,130.0702,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28943.5,6044.636717,2981.34256,0.073933649,1.363844124,0,0,0
1950,65.7906,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,69664,4407.944852,3739.022655,0.227848101,1.087990005,1,0,0
1951,155.40102,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,35144,12172.84467,4966.368108,0.03646833,1.113949729,0,1,0
1952,72.14702,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122703,5648.977173,2970.575565,0.090986395,1.25399721,1,0,0
1953,105.01237,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122703,5648.977173,2970.575565,0.090986395,1.25399721,0,0,0
1954,256.64269,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,131571,7847.997999,2991.020216,0.037755822,1.152751311,0,1,0
1955,245.49613,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72231,2673.629633,2053.437263,0.05980184,1.300557271,1,0,0
1956,147.43375,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,38459.25,12831.90703,6280.398905,0.109888714,1.080020032,0,0,0
1957,130.00159,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,35144,12172.84467,4966.368108,0.03646833,1.113949729,0,1,0
1958,154.26538,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,81819,2531.258944,1169.801571,0.053946054,1.04837015,0,0,0
1959,150.55331,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165589,3258.289378,1171.903776,0.02116651,1.218659386,1,0,0
1960,128.90077,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,36933,7601.506105,3115.019445,0.101837672,1.052027402,1,0,0
1961,127.55073,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109820.25,9394.036314,4760.282946,0.064736902,1.151745588,0,0,0
1962,95.27096,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122703,5648.977173,2970.575565,0.090986395,1.25399721,1,0,0
1963,38.58613,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21980,1565.049732,665.7919447,0.150073206,1.00086517,0,0,0
1964,118.67368,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122703,5648.977173,2970.575565,0.090986395,1.25399721,0,0,0
1965,98.70401,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,35403,9263.9171,4712.226945,0.071142285,1.014645191,0,0,0
1966,167.34801,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,38607,5812.336559,2585.039186,0.090557276,1.015332422,0,0,0
1967,92.01571,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,78133,24732.13078,12688.6584,0.050847458,1.155437579,1,0,0
1968,28.7554,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,46248.25,43361.2327,21165.00388,0.102420105,1.360752117,0,0,1
1969,101.54028,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,29422.5,11883.80972,5288.863853,0.096455549,0.944118213,0,0,0
1970,243.69747,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,51745,2771.173599,1318.432971,0.058878505,0.967648434,0,0,0
1971,64.43424,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47991.5,25088.72867,4365.47011,0.07264574,1.212947986,1,0,0
1972,135.94145,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NaN,7.485821802,1.814744679,0,NaN,1,0,0
1973,120.06494,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,73053.25,40061.13878,29491.4885,0.069667152,1.163605513,0,1,0
1974,86.01067,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,46092.5,17949.58266,8684.325823,0.13447099,1.250101706,0,0,0
1975,98.25095,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61898,8038.697722,5583.672711,0.131058379,1.176106896,0,0,0
1976,147.14795,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91820.5,14953.6987,9025.429025,0.127817383,1.117364344,1,1,0
1977,129.98261,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,33866,22770.70831,12098.83058,0.177984274,1.345597584,0,1,0
1978,223.78279,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,34183,10424.86691,5471.158958,0.107371772,1.08735139,1,0,1
1979,101.24222,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,104843.3333,8271.444422,4359.858322,0.069502121,1.170194143,0,0,0
1980,95.55817,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,79072,3060.522983,1563.356009,0.056193806,1.02394608,0,0,0
1981,240.40161,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,37109,3950.29251,1707.345028,0.089520835,1.089295903,1,0,0
1982,159.19007,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,44708,11163.2931,5132.181012,0.094175268,1.134386652,1,0,0
1983,140.50349,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,39092.75,16552.18019,5889.640549,0.067555793,1.205111463,0,0,1
1984,164.32316,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,46092.5,17949.58266,8684.325823,0.13447099,1.250101706,0,0,0
1985,190.51356,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,44960,16214.85908,6547.919826,0.101851852,1.29526663,1,1,1
1986,101.12166,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,69664,4407.944852,3739.022655,0.227848101,1.087990005,0,0,0
1987,181.77997,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,27655,3039.330805,1052.888831,0.07201889,1.108461261,0,0,0
1988,109.38144,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115586,11382.13364,4496.20505,0.097993467,0.989038822,1,0,0
1989,150.02099,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,61861,20639.71029,10346.32989,0.099283521,1.288395051,0,0,0
1990,140.39691,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21980,1565.049732,665.7919447,0.150073206,1.00086517,1,0,0
1991,79.09758,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22229.5,7969.53226,3950.624927,0.171193416,0.998988855,0,0,1
1992,82.28048,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,76569.5,45682.41074,35182.05856,0.072493573,1.181154167,0,1,0
1993,259.16192,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,25363,4167.145753,1745.141452,0.164113786,0.963859542,1,0,0
1994,257.84364,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,81819,2531.258944,1169.801571,0.053946054,1.04837015,1,0,0
1995,170.77494,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,82226,10901.53344,7171.161653,0.076171491,1.105055698,1,1,0
1996,106.60662,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,46152,10448.56932,3237.68642,0.23904974,1.174739736,1,1,0
1997,34.58555,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,47582,790.0677447,259.9459279,0.180625631,1.3990591,0,0,0
1999,221.88401,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,61898,8038.697722,5583.672711,0.131058379,1.176106896,1,0,0
2000,90.72452,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,38447,21474.64289,7399.455685,0.064080944,1.244118694,1,0,0
2001,111.35071,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,101467.5,22829.61703,12143.54199,0.070717131,1.184703671,0,0,0
2002,269.25588,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,48261.5,7482.307401,3384.362713,0.082168836,1.079345858,1,0,0
2003,118.97065,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131571,7847.997999,2991.020216,0.037755822,1.152751311,0,0,0
2004,105.90008,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,58798.5,8237.614784,4036.075181,0.133367929,1.257184092,0,0,0
2005,94.93775,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,35971,5006.431025,2695.828698,0.145190756,1.126427618,0,0,0
2006,75.4064,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,81726,27103.16453,20245.10101,0.160144491,1.119043707,1,1,0
2007,112.53472,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,41492.25,6409.365072,2706.216923,0.205572854,1.381768429,0,0,0
2008,85.61681,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52042,6033.930456,3758.209018,0.092344754,1.128012832,1,0,0
2009,275.95134,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,76569.5,45682.41074,35182.05856,0.072493573,1.181154167,0,1,1
2010,124.14256,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,131571,7847.997999,2991.020216,0.037755822,1.152751311,0,0,0
2011,100.2703,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114189.5,7383.296638,3451.409226,0.051924799,1.126251368,0,0,0
2012,40.6364,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,47582,790.0677447,259.9459279,0.180625631,1.3990591,1,0,0
2013,96.342,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,99800.5,3796.786943,1616.776851,0.038575668,1.128333117,0,0,0
2014,202.06628,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,81819,2531.258944,1169.801571,0.053946054,1.04837015,0,0,0
2015,72.92036,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,25363,4167.145753,1745.141452,0.164113786,0.963859542,0,0,0
2016,245.03412,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,58798.5,8237.614784,4036.075181,0.133367929,1.257184092,0,0,0
2017,126.29736,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,46330,6609.372371,3058.40539,0.064913722,1.078143908,0,0,0
2018,221.28088,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,42401,13524.64555,5398.408072,0.062383032,1.153768707,0,0,0
2019,15.86579,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,28093.5,19283.3415,8281.506484,0.058212058,1.065560402,1,0,0
2020,53.11035,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,52796.5,6779.013743,2918.086146,0.078683036,1.084384243,0,0,0
2021,183.41785,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,105522.5,8333.038285,4534.587499,0.076052644,1.161716517,0,0,0
2022,52.52826,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23804.5,15731.67226,6523.42968,0.067176871,1.029517343,0,0,1
2023,116.49528,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,42315,2076.424622,798.2632629,0.075481799,1.045511823,1,0,0
2024,87.69061,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70413,15792.04064,7377.89545,0.054258242,1.052283137,0,0,0
2025,90.46054,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121711,2460.999626,1167.071987,0.07826087,1.159881449,0,0,0
2026,140.48032,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,50917,26773.28575,13140.7344,0.099025341,1.161414674,0,0,0
2027,148.10405,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,59140.75,23143.61939,12720.32697,0.093143827,1.498107071,0,1,1
2028,91.27348,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,114189.5,7383.296638,3451.409226,0.051924799,1.126251368,1,0,0
2029,199.91904,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,34251,9576.580889,4198.96239,0.108187135,1.062408884,0,0,0
2030,209.66356,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,44564.5,16844.31412,6443.485557,0.078757225,1.235877312,1,0,0
2031,208.87103,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,50138,3468.550043,1863.383427,0.065991203,1.194985737,0,0,0
2032,157.93766,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,31812,21814.00565,10872.75843,0.138016523,1.191334428,0,1,1
2033,86.70685,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,42315,2076.424622,798.2632629,0.075481799,1.045511823,0,0,0
2035,78.71229,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,44564.5,16844.31412,6443.485557,0.078757225,1.235877312,1,0,0
2036,23.04643,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,43663,18669.88905,7332.357234,0.084760274,1.167459893,0,0,0
2037,61.59089,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,38607,5812.336559,2585.039186,0.090557276,1.015332422,1,0,0
2038,219.90332,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122703,5648.977173,2970.575565,0.090986395,1.25399721,0,0,0
2039,201.89537,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,82842.5,22698.13619,13161.14589,0.059600151,1.17846423,0,0,0
2040,111.2535,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,46152,10448.56932,3237.68642,0.23904974,1.174739736,1,0,1
2041,143.7802,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,67581.66667,20054.49566,10172.22017,0.084204352,1.193804039,0,1,0
2042,71.87558,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,35833.5,28603.9791,10712.66468,0.092934783,1.2841017,1,0,0
2043,110.14886,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,48118,7986.967984,2501.990477,0.079159935,1.29649189,0,0,0
2044,119.16222,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,42402,8539.47342,4915.898645,0.088917526,0.991998877,0,0,0
2045,198.56957,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,29601.5,13676.03122,6932.522291,0.231310466,1.113822362,0,0,0
2046,117.7414,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,39738.5,11629.71748,4379.825414,0.071030641,1.166104231,0,1,0
2047,175.73586,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25868,10526.66628,4209.444613,0.120464441,0.954257046,0,1,0
2048,53.19033,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,37573,24854.70209,11601.4622,0.1367713,1.253477898,0,0,0
2049,165.49885,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,27655,3039.330805,1052.888831,0.07201889,1.108461261,0,0,0
2050,140.53689,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,99800.5,3796.786943,1616.776851,0.038575668,1.128333117,1,0,0
2051,75.64259,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,28949.25,15227.75783,7458.517729,0.200617639,1.091462337,0,0,0
2052,63.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,99800.5,3796.786943,1616.776851,0.038575668,1.128333117,0,0,0
2053,163.32843,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17739,4318.693998,1672.733591,0.17540107,0.965256428,0,0,1
2054,81.1544,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,76949.5,9257.865024,5994.577293,0.07273559,1.167334153,0,0,0
2055,189.96166,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,37513,25593.65672,10348.01289,0.10931677,1.437830586,0,0,0
2056,57.83244,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,38447,21474.64289,7399.455685,0.064080944,1.244118694,1,0,0
2057,113.00029,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,49600.25,9713.613059,4355.960501,0.06041247,1.128006918,0,0,0
2058,465.79219,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,25037,6155.910636,2899.659126,0.064724919,1.025728215,1,1,0
2059,113.62678,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,53868.75,22889.15293,10745.11656,0.115606167,1.289744304,1,1,0
2060,175.61942,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,89316.5,9651.498939,6377.136243,0.082154026,1.138133315,0,0,0
2061,49.30018,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,70438.5,9356.121773,6731.874428,0.122708567,1.1457886,0,0,0
2062,233.22803,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,51745,2771.173599,1318.432971,0.058878505,0.967648434,1,0,0
2063,103.50538,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,24742.75,16672.69061,6787.911907,0.114505261,0.973007767,0,0,0
2064,78.11785,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144199.5,5966.425411,2918.072142,0.054007573,1.230046188,0,0,0
2065,174.24759,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,67011,2174.926823,1546.147558,0.05713422,1.109830323,1,0,0
2066,240.05498,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,39260.75,11083.42858,5071.26641,0.066841688,1.01353031,0,0,0
2067,132.28909,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83749,17325.09738,7812.312759,0.057570978,1.115961437,1,0,0
2068,227.40562,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,51745,2771.173599,1318.432971,0.058878505,0.967648434,1,0,0
2069,149.22331,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73385,21763.32795,15427.46733,0.091908397,1.071423357,0,0,0
2070,15.92716,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122703,5648.977173,2970.575565,0.090986395,1.25399721,0,0,0
2071,76.17771,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,42815.16667,5160.064527,2519.369578,0.081056532,1.016739996,1,0,0
2072,54.74528,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,27703,13475.57779,6539.231134,0.096542344,0.977439977,1,0,0
2073,187.35122,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,68366.75,5699.146524,2365.898148,0.07020667,1.090180259,0,0,0
2074,73.27123,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,43130.5,13800.87913,6050.122979,0.1279712,1.277605859,0,0,0
2075,74.31455,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,46092.5,17949.58266,8684.325823,0.13447099,1.250101706,0,0,0
2076,91.19094,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,45497.5,17908.64884,5651.385726,0.214142196,1.318342858,0,1,0
2077,141.18519,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,46152,10448.56932,3237.68642,0.23904974,1.174739736,1,0,0
2078,106.62008,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,46152,10448.56932,3237.68642,0.23904974,1.174739736,0,1,0
2079,36.68776,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,28775,5622.059606,3204.601988,0.144230769,0.962503345,0,0,0
2080,83.73014,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,27008,10577.47944,4480.22271,0.105960265,0.96762983,0,0,1
2081,122.8297,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,68366.75,5699.146524,2365.898148,0.07020667,1.090180259,0,0,0
2082,95.33849,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,24186,4581.115361,1376.358665,0.277777778,1.506352765,0,0,1
2083,105.54073,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,81819,2531.258944,1169.801571,0.053946054,1.04837015,0,0,0
2084,120.22438,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,97548,12112.16379,8297.269657,0.085084633,1.115652403,1,0,0
2085,253.88841,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,99800.5,3796.786943,1616.776851,0.038575668,1.128333117,0,0,0
2086,178.4238,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27990,13530.25711,5924.58967,0.050508014,1.083635527,1,0,0
2087,82.54484,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67011,4342.367825,3090.480371,0.11426844,1.109830323,1,0,0
2088,81.44321,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,42315,2076.424622,798.2632629,0.075481799,1.045511823,0,0,0
2089,467.71656,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,46152,10448.56932,3237.68642,0.23904974,1.174739736,1,0,0
2090,111.28109,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,58733,17519.43404,8012.581989,0.113069016,1.25123562,0,0,0
2091,137.45443,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,40147.25,15610.40633,6367.206399,0.159944823,1.368419091,1,0,0
2092,73.43139,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,30296.5,8823.991964,4143.178161,0.12522686,1.012143788,0,0,0
2093,27.81809,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,38248,16584.74263,7753.581268,0.125632766,1.165990915,0,0,0
2094,71.75838,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,29266.75,11086.21874,5678.851723,0.11105569,0.977982464,1,0,0
2095,103.561,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,38093.5,6896.683424,3654.636578,0.093733817,1.067239133,0,0,0
2096,301.21126,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,29140,13666.0846,7090.319611,0.092571429,0.976083607,0,1,0
2097,158.33067,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,82842.5,22698.13619,13161.14589,0.059600151,1.17846423,0,0,0
2098,537.15688,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,25363,4167.145753,1745.141452,0.164113786,0.963859542,0,0,0
2099,143.73851,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165589,3258.289378,1171.903776,0.02116651,1.218659386,0,0,0
2100,245.79603,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,47555.75,4427.719183,1858.174705,0.077082417,1.064948033,1,1,0
2101,109.1947,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,55039.5,7085.345752,2905.394274,0.066983794,1.153557601,0,0,0
2102,136.63799,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165589,3258.289378,1171.903776,0.02116651,1.218659386,0,0,0
2103,230.70139,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,29140,13666.0846,7090.319611,0.092571429,0.976083607,1,1,0
2104,79.73039,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,27886.5,7777.172714,3567.672856,0.04280397,1.101710651,0,0,0
2105,151.02817,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89334,14205.07695,7902.103011,0.073844419,1.163551584,0,0,0
2106,98.72626,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,31903,5824.160398,2616.426794,0.103559871,1.133079983,0,0,1
2107,132.4556,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,52042,12060.37509,7514.603292,0.184689507,1.128012832,1,0,0
2108,136.79061,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69664,4407.944852,3739.022655,0.227848101,1.087990005,0,0,0
2109,75.67292,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,36360.5,12756.07862,4975.628723,0.108033241,1.094091805,0,0,0
2110,103.37569,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,42315,2076.424622,798.2632629,0.075481799,1.045511823,0,0,0
2111,139.80434,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70438.5,9356.121773,6731.874428,0.122708567,1.1457886,1,0,0
